id;id_doi;category;discipline;count;
162394;25395;Arts and Humanities;1;162394;
162395;25395;Social Sciences;15;162395;
162396;25395;Psychology;24;162396;
162397;25396;Business, Management and Accounting;62;162397;
162398;25396;Economics, Econometrics and Finance;1;162398;
162399;25396;Chemical Engineering;1;162399;
162400;25396;Unspecified;7;162400;
162401;25396;Design;1;162401;
162402;25396;Computer Science;3;162402;
162403;25396;Social Sciences;10;162403;
162404;25396;Psychology;3;162404;
162405;25397;Business, Management and Accounting;40;162405;
162406;25397;Economics, Econometrics and Finance;1;162406;
162407;25397;Environmental Science;1;162407;
162408;25397;Unspecified;5;162408;
162409;25397;Engineering;1;162409;
162410;25397;Biochemistry, Genetics and Molecular Biology;1;162410;
162411;25397;Arts and Humanities;1;162411;
162412;25397;Social Sciences;6;162412;
162413;25397;Psychology;10;162413;
162414;25398;Business, Management and Accounting;27;162414;
162415;25398;Engineering;1;162415;
162416;25398;Social Sciences;3;162416;
162417;25398;Unspecified;4;162417;
162418;25398;Psychology;3;162418;
162419;25399;Business, Management and Accounting;45;162419;
162420;25399;Economics, Econometrics and Finance;2;162420;
162421;25399;Unspecified;6;162421;
162422;25399;Medicine and Dentistry;1;162422;
162423;25399;Design;1;162423;
162424;25399;Computer Science;7;162424;
162425;25399;Arts and Humanities;1;162425;
162426;25399;Social Sciences;10;162426;
162427;25399;Psychology;3;162427;
162428;25400;Business, Management and Accounting;38;162428;
162429;25400;Economics, Econometrics and Finance;1;162429;
162430;25400;Decision Sciences;1;162430;
162431;25400;Unspecified;9;162431;
162432;25400;Engineering;2;162432;
162433;25400;Design;1;162433;
162434;25400;Computer Science;4;162434;
162435;25400;Agricultural and Biological Sciences;1;162435;
162436;25400;Social Sciences;8;162436;
162437;25400;Psychology;9;162437;
162438;25401;Business, Management and Accounting;23;162438;
162439;25401;Unspecified;3;162439;
162440;25401;Social Sciences;12;162440;
162441;25401;Economics, Econometrics and Finance;2;162441;
162442;25401;Psychology;4;162442;
162443;25402;Business, Management and Accounting;44;162443;
162444;25402;Economics, Econometrics and Finance;3;162444;
162445;25402;Unspecified;7;162445;
162446;25402;Medicine and Dentistry;1;162446;
162447;25402;Arts and Humanities;1;162447;
162448;25402;Social Sciences;12;162448;
162449;25402;Psychology;10;162449;
162450;25403;Business, Management and Accounting;12;162450;
162451;25403;Psychology;6;162451;
162452;25403;Unspecified;3;162452;
162453;25403;Engineering;1;162453;
162454;25403;Design;1;162454;
162455;25403;Social Sciences;6;162455;
162456;25404;Business, Management and Accounting;24;162456;
162457;25404;Social Sciences;4;162457;
162458;25404;Unspecified;7;162458;
162460;25405;Social Sciences;2;162460;
162461;25406;Business, Management and Accounting;82;162461;
162462;25406;Economics, Econometrics and Finance;4;162462;
162463;25406;Philosophy;1;162463;
162464;25406;Unspecified;14;162464;
162465;25406;Engineering;3;162465;
162466;25406;Medicine and Dentistry;1;162466;
162467;25406;Design;1;162467;
162468;25406;Computer Science;1;162468;
162469;25406;Arts and Humanities;1;162469;
162470;25406;Agricultural and Biological Sciences;1;162470;
162471;25406;Social Sciences;13;162471;
162472;25406;Psychology;2;162472;
162473;25407;Business, Management and Accounting;40;162473;
162474;25407;Economics, Econometrics and Finance;5;162474;
162475;25407;Decision Sciences;1;162475;
162476;25407;Unspecified;7;162476;
162477;25407;Computer Science;1;162477;
162478;25407;Arts and Humanities;1;162478;
162479;25407;Social Sciences;7;162479;
162480;25407;Psychology;2;162480;
162482;25408;Linguistics;1;162482;
162483;25408;Economics, Econometrics and Finance;4;162483;
162484;25408;Environmental Science;2;162484;
162485;25408;Philosophy;1;162485;
162486;25408;Unspecified;16;162486;
162487;25408;Engineering;1;162487;
162488;25408;Computer Science;3;162488;
162489;25408;Arts and Humanities;3;162489;
162490;25408;Social Sciences;19;162490;
162491;25408;Psychology;4;162491;
162492;25409;Business, Management and Accounting;65;162492;
162493;25409;Psychology;2;162493;
162494;25409;Decision Sciences;1;162494;
162495;25409;Unspecified;7;162495;
162496;25409;Engineering;1;162496;
162497;25409;Medicine and Dentistry;1;162497;
162498;25409;Computer Science;1;162498;
162499;25409;Social Sciences;12;162499;
162500;25409;Economics, Econometrics and Finance;7;162500;
162501;25410;Business, Management and Accounting;61;162501;
162502;25410;Psychology;4;162502;
162503;25410;Sports and Recreations;1;162503;
162504;25410;Unspecified;3;162504;
162505;25410;Engineering;1;162505;
162506;25410;Computer Science;1;162506;
162507;25410;Social Sciences;8;162507;
162508;25410;Economics, Econometrics and Finance;1;162508;
162509;25411;Business, Management and Accounting;48;162509;
162510;25411;Economics, Econometrics and Finance;1;162510;
162511;25411;Unspecified;7;162511;
162512;25411;Design;1;162512;
162513;25411;Computer Science;1;162513;
162514;25411;Biochemistry, Genetics and Molecular Biology;1;162514;
162515;25411;Social Sciences;18;162515;
162516;25411;Psychology;3;162516;
162517;25412;Business, Management and Accounting;15;162517;
162518;25412;Engineering;1;162518;
162519;25412;Psychology;1;162519;
162520;25412;Unspecified;7;162520;
162521;25412;Computer Science;1;162521;
162522;25413;Business, Management and Accounting;38;162522;
162523;25413;Economics, Econometrics and Finance;2;162523;
162525;25413;Engineering;1;162525;
162526;25413;Arts and Humanities;1;162526;
162527;25413;Social Sciences;11;162527;
162528;25413;Psychology;3;162528;
162529;25414;Business, Management and Accounting;53;162529;
162530;25414;Psychology;4;162530;
162531;25414;Sports and Recreations;1;162531;
162532;25414;Unspecified;8;162532;
162533;25414;Computer Science;2;162533;
162534;25414;Social Sciences;11;162534;
162535;25414;Economics, Econometrics and Finance;1;162535;
162536;25415;Business, Management and Accounting;231;162536;
162537;25415;Psychology;11;162537;
162538;25415;Sports and Recreations;1;162538;
162539;25415;Decision Sciences;2;162539;
162540;25415;Environmental Science;1;162540;
162541;25415;Unspecified;33;162541;
162542;25415;Engineering;4;162542;
162543;25415;Design;1;162543;
162544;25415;Computer Science;4;162544;
162545;25415;Arts and Humanities;9;162545;
162546;25415;Social Sciences;83;162546;
162547;25415;Economics, Econometrics and Finance;14;162547;
162548;25416;Business, Management and Accounting;44;162548;
162549;25416;Economics, Econometrics and Finance;4;162549;
162550;25416;Unspecified;11;162550;
162551;25416;Engineering;2;162551;
162552;25416;Design;2;162552;
162553;25416;Computer Science;2;162553;
162554;25416;Mathematics;1;162554;
162555;25416;Social Sciences;34;162555;
162556;25416;Psychology;7;162556;
162557;25417;Business, Management and Accounting;58;162557;
162558;25417;Economics, Econometrics and Finance;2;162558;
162559;25417;Unspecified;12;162559;
162560;25417;Engineering;1;162560;
162561;25417;Medicine and Dentistry;1;162561;
162562;25417;Computer Science;1;162562;
162563;25417;Social Sciences;10;162563;
162564;25418;Business, Management and Accounting;57;162564;
162565;25418;Linguistics;1;162565;
162566;25418;Physics and Astronomy;1;162566;
162567;25418;Psychology;15;162567;
162568;25418;Philosophy;1;162568;
162569;25418;Unspecified;9;162569;
162570;25418;Engineering;1;162570;
162571;25418;Design;1;162571;
162572;25418;Computer Science;4;162572;
162573;25418;Agricultural and Biological Sciences;1;162573;
162574;25418;Chemistry;1;162574;
162575;25418;Social Sciences;13;162575;
162576;25418;Economics, Econometrics and Finance;4;162576;
162577;25419;Business, Management and Accounting;137;162577;
162578;25419;Psychology;23;162578;
162579;25419;Arts and Humanities;3;162579;
162580;25419;Energy;1;162580;
162581;25419;Philosophy;1;162581;
162582;25419;Nursing and Health Professions;1;162582;
162583;25419;Unspecified;20;162583;
162584;25419;Medicine and Dentistry;1;162584;
162585;25419;Computer Science;5;162585;
162586;25419;Decision Sciences;1;162586;
162587;25419;Social Sciences;30;162587;
162588;25419;Economics, Econometrics and Finance;7;162588;
162589;25420;Business, Management and Accounting;82;162589;
162590;25420;Physics and Astronomy;1;162590;
162591;25420;Psychology;4;162591;
162592;25420;Sports and Recreations;1;162592;
162593;25420;Environmental Science;1;162593;
162594;25420;Computer Science;1;162594;
162595;25420;Unspecified;14;162595;
162596;25420;Engineering;2;162596;
162597;25420;Medicine and Dentistry;1;162597;
162598;25420;Design;1;162598;
162599;25420;Arts and Humanities;2;162599;
162600;25420;Agricultural and Biological Sciences;7;162600;
162601;25420;Chemistry;1;162601;
162602;25420;Social Sciences;28;162602;
162603;25420;Economics, Econometrics and Finance;4;162603;
162604;25421;Business, Management and Accounting;85;162604;
162605;25421;Economics, Econometrics and Finance;7;162605;
162606;25421;Unspecified;12;162606;
162607;25421;Engineering;2;162607;
162608;25421;Computer Science;3;162608;
162609;25421;Arts and Humanities;1;162609;
162610;25421;Social Sciences;7;162610;
162611;25421;Psychology;4;162611;
162612;25422;Business, Management and Accounting;194;162612;
162613;25422;Linguistics;1;162613;
162614;25422;Psychology;18;162614;
162615;25422;Environmental Science;3;162615;
162616;25422;Computer Science;5;162616;
162617;25422;Unspecified;27;162617;
162618;25422;Veterinary Science and Veterinary Medicine;1;162618;
162619;25422;Engineering;8;162619;
162620;25422;Medicine and Dentistry;2;162620;
162621;25422;Biochemistry, Genetics and Molecular Biology;1;162621;
162622;25422;Arts and Humanities;8;162622;
162623;25422;Neuroscience;1;162623;
162624;25422;Agricultural and Biological Sciences;1;162624;
162625;25422;Nursing and Health Professions;1;162625;
162626;25422;Social Sciences;72;162626;
162627;25422;Economics, Econometrics and Finance;9;162627;
162628;25423;Business, Management and Accounting;116;162628;
162629;25423;Physics and Astronomy;1;162629;
162630;25423;Economics, Econometrics and Finance;5;162630;
162631;25423;Unspecified;14;162631;
162632;25423;Engineering;3;162632;
162633;25423;Computer Science;2;162633;
162634;25423;Arts and Humanities;5;162634;
162635;25423;Agricultural and Biological Sciences;2;162635;
162636;25423;Chemistry;1;162636;
162637;25423;Social Sciences;41;162637;
162638;25423;Psychology;3;162638;
162639;25424;Business, Management and Accounting;34;162639;
162640;25424;Economics, Econometrics and Finance;3;162640;
162641;25424;Nursing and Health Professions;1;162641;
162642;25424;Unspecified;5;162642;
162643;25424;Computer Science;3;162643;
162644;25424;Social Sciences;9;162644;
162645;25424;Psychology;9;162645;
162646;25425;Business, Management and Accounting;32;162646;
162647;25425;Economics, Econometrics and Finance;4;162647;
162648;25425;Unspecified;7;162648;
162649;25425;Design;1;162649;
162650;25425;Arts and Humanities;2;162650;
162651;25425;Social Sciences;3;162651;
162652;25425;Psychology;2;162652;
162653;25426;Business, Management and Accounting;27;162653;
162654;25426;Economics, Econometrics and Finance;3;162654;
162655;25426;Unspecified;6;162655;
162656;25426;Engineering;2;162656;
162657;25426;Design;1;162657;
162658;25426;Social Sciences;3;162658;
162659;25426;Psychology;1;162659;
162660;25427;Business, Management and Accounting;126;162660;
162661;25427;Linguistics;1;162661;
162662;25427;Philosophy;1;162662;
162663;25427;Psychology;7;162663;
162664;25427;Environmental Science;1;162664;
162665;25427;Sports and Recreations;2;162665;
162666;25427;Computer Science;1;162666;
162667;25427;Unspecified;6;162667;
162668;25427;Engineering;1;162668;
162669;25427;Medicine and Dentistry;1;162669;
162670;25427;Arts and Humanities;3;162670;
162671;25427;Agricultural and Biological Sciences;1;162671;
162672;25427;Social Sciences;23;162672;
162673;25427;Economics, Econometrics and Finance;4;162673;
162674;25428;Business, Management and Accounting;3;162674;
162675;25428;Social Sciences;1;162675;
162676;25428;Unspecified;1;162676;
162677;25429;Business, Management and Accounting;64;162677;
162678;25429;Economics, Econometrics and Finance;3;162678;
162679;25429;Decision Sciences;1;162679;
162680;25429;Nursing and Health Professions;1;162680;
162681;25429;Unspecified;6;162681;
162682;25429;Computer Science;1;162682;
162683;25429;Arts and Humanities;1;162683;
162684;25429;Agricultural and Biological Sciences;2;162684;
162685;25429;Social Sciences;11;162685;
162686;25429;Psychology;12;162686;
162687;25430;Business, Management and Accounting;60;162687;
162688;25430;Psychology;3;162688;
162689;25430;Sports and Recreations;1;162689;
162690;25430;Unspecified;12;162690;
162691;25430;Engineering;2;162691;
162692;25430;Computer Science;1;162692;
162693;25430;Arts and Humanities;2;162693;
162694;25430;Social Sciences;7;162694;
162695;25430;Economics, Econometrics and Finance;2;162695;
162696;25431;Business, Management and Accounting;52;162696;
162697;25431;Economics, Econometrics and Finance;5;162697;
162698;25431;Unspecified;10;162698;
162699;25431;Computer Science;3;162699;
162700;25431;Earth and Planetary Sciences;1;162700;
162701;25431;Social Sciences;21;162701;
162702;25431;Psychology;17;162702;
162703;25432;Business, Management and Accounting;69;162703;
162704;25432;Economics, Econometrics and Finance;2;162704;
162705;25432;Unspecified;5;162705;
162706;25432;Medicine and Dentistry;1;162706;
162707;25432;Computer Science;2;162707;
162708;25432;Social Sciences;11;162708;
162709;25432;Psychology;3;162709;
162710;25433;Business, Management and Accounting;2;162710;
162711;25433;Social Sciences;1;162711;
162712;25433;Psychology;1;162712;
162713;25434;Business, Management and Accounting;43;162713;
162714;25434;Psychology;6;162714;
162715;25434;Decision Sciences;1;162715;
162716;25434;Unspecified;5;162716;
162717;25434;Engineering;3;162717;
162718;25434;Design;1;162718;
162719;25434;Computer Science;1;162719;
162720;25434;Social Sciences;11;162720;
162721;25435;Business, Management and Accounting;32;162721;
162722;25435;Economics, Econometrics and Finance;1;162722;
162723;25435;Environmental Science;1;162723;
162724;25435;Unspecified;6;162724;
162725;25435;Computer Science;1;162725;
162726;25435;Social Sciences;5;162726;
162727;25435;Psychology;3;162727;
162728;25436;Business, Management and Accounting;124;162728;
162729;25436;Physics and Astronomy;1;162729;
162730;25436;Economics, Econometrics and Finance;5;162730;
162731;25436;Unspecified;13;162731;
